File,Step,Summary,Tactic,Technique ID,Technique Name,Platform,Detection Criteria,Category,Calibration Reason,ACW,Red Team Activity,Hosts,Users,Detection ID,Detection Description,Log Source,Event Filter,Data Component
Phase 4.md,"Step 1 - DC Credential Material, Archive & Encryption",PolicySyncSvc.exe System.IO.Compression ZipArchive MemoryStream in-process ZIP assembly,Collection,T1560.002,Archive Collected Data: Archive via Library,Windows,"N/A — C2: in-memory ZipArchive over MemoryStream produces no independently verifiable disk, process, or network artifact; ZIP buffer passed directly to AES encryption without touching disk",Not Calibrated - Not Benign,C2,Low,"`ZipArchive` over `MemoryStream` compresses four encrypted credential `.tmp` files entirely in-process — no child archival process spawned, no intermediate ZIP file on disk; in-memory buffer passed directly to outer AES-256-CBC step",DC01 (10.12.10.10),TESTLAB\Administrator,AN0747,"Detects adversarial archiving using libraries (zlib, zip APIs) invoked by scripts or binaries. Correlates process executions of Python, PowerShell, or custom .NET binaries with DLL/module loads linked to compression libraries, followed by archive file creation.",WinEventLog:Sysmon,EventCode=11,File Creation
Phase 4.md,"Step 1 - DC Credential Material, Archive & Encryption",PolicySyncSvc.exe AesCryptoServiceProvider CBC custom archive encryption batch wrapper,Collection,T1560.003,Archive Collected Data: Archive via Custom Method,Windows,"PolicySyncSvc.exe on DC01 writes certstore.cmd containing base64-encoded AES-256-CBC ciphertext wrapped in batch script syntax to C:\ProgramData\ — custom archive format combines AES encryption, base64 encoding, and batch file camouflage",Calibrated - Not Benign,-,Medium,"`PolicySyncSvc.exe` applies AES-256-CBC (`AesCryptoServiceProvider`, delegated to Windows CNG) in two passes: per-file before each `.tmp` write, and over the in-memory ZIP buffer before writing `certstore.cmd` — ciphertext base64-encoded and wrapped in `@echo off` batch stub; random IV prepended per call",DC01 (10.12.10.10),TESTLAB\Administrator,AN1213,"Detects suspicious custom compression/encryption routines through anomalous script or binary execution that produces high-entropy files without standard archiving utilities. Correlates script execution, memory API usage (bitwise ops, CryptoAPI calls), and creation of archive-like files with uncommon headers.",WinEventLog:Security,EventCode=4688,Process Creation
Phase 4.md,"Step 1 - DC Credential Material, Archive & Encryption",PolicySyncSvc.exe AesCryptoServiceProvider CBC custom archive encryption batch wrapper,Collection,T1560.003,Archive Collected Data: Archive via Custom Method,Windows,"PolicySyncSvc.exe on DC01 writes certstore.cmd containing base64-encoded AES-256-CBC ciphertext wrapped in batch script syntax to C:\ProgramData\ — custom archive format combines AES encryption, base64 encoding, and batch file camouflage",Calibrated - Not Benign,-,Medium,"`PolicySyncSvc.exe` applies AES-256-CBC (`AesCryptoServiceProvider`, delegated to Windows CNG) in two passes: per-file before each `.tmp` write, and over the in-memory ZIP buffer before writing `certstore.cmd` — ciphertext base64-encoded and wrapped in `@echo off` batch stub; random IV prepended per call",DC01 (10.12.10.10),TESTLAB\Administrator,AN1213,"Detects suspicious custom compression/encryption routines through anomalous script or binary execution that produces high-entropy files without standard archiving utilities. Correlates script execution, memory API usage (bitwise ops, CryptoAPI calls), and creation of archive-like files with uncommon headers.",WinEventLog:Sysmon,EventCode=11,File Creation
Phase 4.md,"Step 1 - DC Credential Material, Archive & Encryption",PolicySyncSvc.exe AesCryptoServiceProvider CBC custom archive encryption batch wrapper,Collection,T1560.003,Archive Collected Data: Archive via Custom Method,Windows,"PolicySyncSvc.exe on DC01 writes certstore.cmd containing base64-encoded AES-256-CBC ciphertext wrapped in batch script syntax to C:\ProgramData\ — custom archive format combines AES encryption, base64 encoding, and batch file camouflage",Calibrated - Not Benign,-,Medium,"`PolicySyncSvc.exe` applies AES-256-CBC (`AesCryptoServiceProvider`, delegated to Windows CNG) in two passes: per-file before each `.tmp` write, and over the in-memory ZIP buffer before writing `certstore.cmd` — ciphertext base64-encoded and wrapped in `@echo off` batch stub; random IV prepended per call",DC01 (10.12.10.10),TESTLAB\Administrator,AN1213,"Detects suspicious custom compression/encryption routines through anomalous script or binary execution that produces high-entropy files without standard archiving utilities. Correlates script execution, memory API usage (bitwise ops, CryptoAPI calls), and creation of archive-like files with uncommon headers.",WinEventLog:Sysmon,EventCode=10,Process Access
Phase 4.md,"Step 1 - DC Credential Material, Archive & Encryption",PolicySyncSvc.exe certstore.cmd batch script base64 ciphertext set _b= embedding,Defense Evasion,T1027.013,Obfuscated Files or Information: Encrypted/Encoded File,Windows,"N/A — C3: only observable artifact is certstore.cmd file structure already witnessed by T1560.003; batch-script wrapper is inseparable from the custom archive format and evidences the archive method, not a separate obfuscation event",Not Calibrated - Not Benign,redundant@T1560.003,Low,`certstore.cmd` masked as a batch script via `@echo off` wrapper — base64-encoded AES ciphertext in `set _b=` passes text-based script parsers; evasion outcome of T1560.003; no independently scoreable signal beyond what T1560.003 already captures,DC01 (10.12.10.10),TESTLAB\Administrator,AN0237,"Detection of processes that load or decode encrypted/encoded files in memory and subsequently execute or inject them, indicating payload unpacking or memory-resident malware.",WinEventLog:Sysmon,EventCode=7,Module Load
Phase 4.md,"Step 1 - DC Credential Material, Archive & Encryption",PolicySyncSvc.exe certstore.cmd batch script base64 ciphertext set _b= embedding,Defense Evasion,T1027.013,Obfuscated Files or Information: Encrypted/Encoded File,Windows,"N/A — C3: only observable artifact is certstore.cmd file structure already witnessed by T1560.003; batch-script wrapper is inseparable from the custom archive format and evidences the archive method, not a separate obfuscation event",Not Calibrated - Not Benign,redundant@T1560.003,Low,`certstore.cmd` masked as a batch script via `@echo off` wrapper — base64-encoded AES ciphertext in `set _b=` passes text-based script parsers; evasion outcome of T1560.003; no independently scoreable signal beyond what T1560.003 already captures,DC01 (10.12.10.10),TESTLAB\Administrator,AN0237,"Detection of processes that load or decode encrypted/encoded files in memory and subsequently execute or inject them, indicating payload unpacking or memory-resident malware.",WinEventLog:Sysmon,EventCode=10,Process Access
Phase 4.md,"Step 1 - DC Credential Material, Archive & Encryption",PolicySyncSvc.exe certstore.cmd batch script base64 ciphertext set _b= embedding,Defense Evasion,T1027.013,Obfuscated Files or Information: Encrypted/Encoded File,Windows,"N/A — C3: only observable artifact is certstore.cmd file structure already witnessed by T1560.003; batch-script wrapper is inseparable from the custom archive format and evidences the archive method, not a separate obfuscation event",Not Calibrated - Not Benign,redundant@T1560.003,Low,`certstore.cmd` masked as a batch script via `@echo off` wrapper — base64-encoded AES ciphertext in `set _b=` passes text-based script parsers; evasion outcome of T1560.003; no independently scoreable signal beyond what T1560.003 already captures,DC01 (10.12.10.10),TESTLAB\Administrator,AN0237,"Detection of processes that load or decode encrypted/encoded files in memory and subsequently execute or inject them, indicating payload unpacking or memory-resident malware.",WinEventLog:Security,EventCode=4688,Process Creation
Phase 4.md,Step 1B: Alternative Step for Archive Action in Step 1 - Archive via Utility (makecab LOLBin),makecab.exe cabinet archive CertStore credential tmp files via certstore.ddf directive,Collection,T1560.001,Archive Collected Data: Archive via Utility,Windows,makecab.exe on DC01 spawns from RuntimeBroker.exe with /f directive file archiving files from C:\ProgramData\CertStore\ to certstore.cab — UWP broker process does not ordinarily spawn cabinet compression utilities,Calibrated - Not Benign,-,Medium,`makecab.exe /f certstore.ddf` compresses the staged credential `.tmp` files in `CertStore\` into `certstore.cab`; invoked directly from within the dnscat2 ghost process — anomalous parent for a cabinet compression utility; distinct process-creation signal from the in-process ZipFile archiving in Step 1,DC01 (10.12.10.10),TESTLAB\Administrator,AN0831,"Detects adversarial archiving using built-in or third-party utilities (makecab, diantz, xcopy, certutil, 7z, WinRAR, WinZip). Correlates suspicious process creation events with command-line arguments for compression/encoding, followed by creation of archive files (.cab, .zip, .7z, .rar). Identifies anomalous loading of crypt32.dll for encryption operations or execution of diantz.exe to compress remotely staged files.",WinEventLog:Security,EventCode=4688,Process Creation
Phase 4.md,Step 1B: Alternative Step for Archive Action in Step 1 - Archive via Utility (makecab LOLBin),makecab.exe cabinet archive CertStore credential tmp files via certstore.ddf directive,Collection,T1560.001,Archive Collected Data: Archive via Utility,Windows,makecab.exe on DC01 spawns from RuntimeBroker.exe with /f directive file archiving files from C:\ProgramData\CertStore\ to certstore.cab — UWP broker process does not ordinarily spawn cabinet compression utilities,Calibrated - Not Benign,-,Medium,`makecab.exe /f certstore.ddf` compresses the staged credential `.tmp` files in `CertStore\` into `certstore.cab`; invoked directly from within the dnscat2 ghost process — anomalous parent for a cabinet compression utility; distinct process-creation signal from the in-process ZipFile archiving in Step 1,DC01 (10.12.10.10),TESTLAB\Administrator,AN0831,"Detects adversarial archiving using built-in or third-party utilities (makecab, diantz, xcopy, certutil, 7z, WinRAR, WinZip). Correlates suspicious process creation events with command-line arguments for compression/encoding, followed by creation of archive files (.cab, .zip, .7z, .rar). Identifies anomalous loading of crypt32.dll for encryption operations or execution of diantz.exe to compress remotely staged files.",WinEventLog:Sysmon,EventCode=11,File Creation
Phase 4.md,Step 1B: Alternative Step for Archive Action in Step 1 - Archive via Utility (makecab LOLBin),makecab.exe cabinet archive CertStore credential tmp files via certstore.ddf directive,Collection,T1560.001,Archive Collected Data: Archive via Utility,Windows,makecab.exe on DC01 spawns from RuntimeBroker.exe with /f directive file archiving files from C:\ProgramData\CertStore\ to certstore.cab — UWP broker process does not ordinarily spawn cabinet compression utilities,Calibrated - Not Benign,-,Medium,`makecab.exe /f certstore.ddf` compresses the staged credential `.tmp` files in `CertStore\` into `certstore.cab`; invoked directly from within the dnscat2 ghost process — anomalous parent for a cabinet compression utility; distinct process-creation signal from the in-process ZipFile archiving in Step 1,DC01 (10.12.10.10),TESTLAB\Administrator,AN0831,"Detects adversarial archiving using built-in or third-party utilities (makecab, diantz, xcopy, certutil, 7z, WinRAR, WinZip). Correlates suspicious process creation events with command-line arguments for compression/encoding, followed by creation of archive files (.cab, .zip, .7z, .rar). Identifies anomalous loading of crypt32.dll for encryption operations or execution of diantz.exe to compress remotely staged files.",WinEventLog:Sysmon,EventCode=7,Module Load
Phase 4.md,Step 2 - NETLOGON Relay & Exfiltration,cmd.exe copy certstore.cmd to DC01 SYSVOL scripts directory NETLOGON relay staging,Collection,T1074.001,Data Staged: Local Data Staging,Windows,cmd.exe on DC01 copies file to C:\Windows\SYSVOL\sysvol\testlab.local\scripts\ and parent process is RuntimeBroker.exe — anomalous process writes to SYSVOL scripts directory outside DFS-R replication or GPO management,Calibrated - Not Benign,-,Medium,"`certstore.cmd` (AES-256-CBC-encrypted DC credential archive) copied into DC01's SYSVOL scripts directory as a NETLOGON relay staging point; DC01 PtH Logon Type 3 token cannot authenticate outbound to IIS01 — local write only, IIS01 pulls",DC01 (10.12.10.10),TESTLAB\Administrator,AN0724,"Detects file reads across locations followed by writes to temp or staging directories, often compressed or encrypted, indicating local staging behavior.",WinEventLog:Sysmon,EventCode=11,File Creation
Phase 4.md,Step 2 - NETLOGON Relay & Exfiltration,cmd.exe copy certstore.cmd to DC01 SYSVOL scripts directory NETLOGON relay staging,Collection,T1074.001,Data Staged: Local Data Staging,Windows,cmd.exe on DC01 copies file to C:\Windows\SYSVOL\sysvol\testlab.local\scripts\ and parent process is RuntimeBroker.exe — anomalous process writes to SYSVOL scripts directory outside DFS-R replication or GPO management,Calibrated - Not Benign,-,Medium,"`certstore.cmd` (AES-256-CBC-encrypted DC credential archive) copied into DC01's SYSVOL scripts directory as a NETLOGON relay staging point; DC01 PtH Logon Type 3 token cannot authenticate outbound to IIS01 — local write only, IIS01 pulls",DC01 (10.12.10.10),TESTLAB\Administrator,AN0724,"Detects file reads across locations followed by writes to temp or staging directories, often compressed or encrypted, indicating local staging behavior.",WinEventLog:Sysmon,EventCode=1,Process Creation
